"","word_clean","score"
"6239","a démissionné",-1
"6240","résilient",1
"6241"," résistance",-1
"6242"," résistance",-1
"6243","résistant  ",-1
"6244","résistant  ",-1
"6245","resolute",1
"6246","résoudre",1
"6247","résoudre",1
"6248","résoudre",1
"6249","résolu",1
"6250","resound",1
"6251","retentissant",2
"6252","débrouillard",2
"6253"," débrouillardise",2
"6254"," respect",2
"6255"," respect",2
"6256"," respect",1
"6257","respectable",2
"6258","respectueux",2
"6259","respectueusement",2
"6260","répit",2
"6261","resplendissante",2
"6262"," responsabilité",1
"6263","responsable",1
"6264","responsable",1
"6265","réactif",1
"6266","reposant",1
"6267","agité",-1
"6268","agitation",-1
"6269","restauration",1
"6270","restauration",1
"6271","retenue",1
"6272","retenue",1
"6273","restreindre ",-1
"6274","restreint",-1
"6275","restriction",-1
"6276","restrictives",-1
"6277"," résurgence  ",1
"6278"," représailles,",-1
"6279"," rétorsion",-1
"6280","retarder",-1
"6281","réticent",-2
"6282"," retraite",-1
"6283","rétracter",-1
"6284","retraite",-1
"6285","retraite",-1
"6286","réunir",1
"6287","révéler",0
"6288","révélant",0
"6289","revel",2
"6290","revel",2
"6291","revel",2
"6292"," révélation",1
"6293"," révélation",1
"6294","révélateur",0
"6295"," vengeance",-2
"6296"," vengeance",-2
"6297","vengeresse",-2
"6298","revengefully",-2
"6299","revere",2
"6300","révérence",2
"6301","respectueux",2
"6302","respectueusement",2
"6303","revenir",-1
"6304","renaissance",1
"6305","relancer",1
"6306","vilipender",-2
"6307","vilipendé",-2
"6308","revitaliser",1
"6309","révoquer",-1
"6310"," révolte",-1
"6311","révoltant",-2
"6312","revoltingly",-2
"6313"," révolution",1
"6314"," révolution",1
"6315"," dégoût",-2
"6316","révulsif",-2
"6317","récompense",2
"6318","enrichissante",2
"6319","rewardingly",2
"6320","extasions",-1
"6321"," rhétorique",-1
"6322"," rhétorique",-1
"6323","rhétorique",-2
"6324","rhétorique",-2
"6325","rich",1
"6326","riches",1
"6327","richement",2
"6328"," richesse",2
"6329","débarrasser",-2
"6330","ridicule",-2
"6331","ridicule",-2
"6332","ridiculous",-2
"6333","ridiculement",-2
"6334","rife",-2
"6335","rift",-2
"6336","rift",-2
"6337","rifts",-2
"6338","rifts",-2
"6339","droit",1
"6340","droit",1
"6341","droit",2
"6342","righten",2
"6343","juste",2
"6344"," justice",2
"6345"," justice",2
"6346","juste",2
"6347"," juste titre",2
"6348"," juste titre",2
"6349","justesse",2
"6350","justesse",2
"6351"," droits  ",1
"6352"," droits  ",1
"6353","rigide",-1
"6354","rigueur",-1
"6355","rigoureux",-1
"6356"," bête noire",-2
"6357","agacé",-2
"6358","mûres",1
"6359","risque",-1
"6360","risque",-1
"6361"," risque",1
"6362","risqué",-1
"6363","rival",-1
"6364","rival",-1
"6365"," rivalité",-1
"6366"," barrages routiers",-2
"6367"," barrages routiers",-2
"6368","robuste",1
"6369","rocky",-1
"6370","rogue",-2
"6371","rogue",-2
"6372","rollercoaster",-2
"6373","rollercoaster",-2
"6374","romantique",2
"6375","romantique",2
"6376","romancer",2
"6377","rosy",2
"6378"," pourriture",-1
"6379"," pourriture",-1
"6380","rotten",-2
"6381","rugueux",-1
"6382","vibrant",2
"6383","ordures",-2
"6384","impoli",-2
"6385","rue",-2
"6386","rue",-2
"6387","ruffian",-2
"6388","ruffle",-1
"6389"," ruine",-1
"6390"," ruine",-1
"6391"," ruine",-1
"6392","ruinous",-1
"6393","grondement",-2
"6394","grondement",-2
"6395"," rumeur",-2
"6396"," rumeur",-2
"6397"," rumeurs",-2
"6398"," rumeurs",-2
"6399"," rumeurs",-2
"6400"," rumeurs",-2
"6401","chiffonner",-2
"6402","exécutez-bas",-2
"6403","runaway",-2
"6404"," rupture",-1
"6405"," rupture",-1
"6406","rusty",-2
"6407","impitoyable",-2
"6408","impitoyablement",-2
"6409"," cruauté",-2
"6410","sabotage",-2
"6411","sacré",2
"6412","sacrifice",-2
"6413","sacrifice",-2
"6414","triste",-2
"6415","triste",-2
"6416"," attristez",-2
"6417","malheureusement",-2
"6418"," tristesse",-2
"6419","coffre-fort",1
"6420","sauvegarder",2
"6421","sag",-1
"6422","sagacité",2
"6423","sage",2
"6424"," sagement approuvé",2
"6425","saint",2
"6426"," sainteté",2
"6427","saintes",2
"6428","vendable",1
"6429","salaces",-2
"6430","saliver",1
"6431","salutaire",2
"6432","salut",2
"6433","salut",2
"6434","benoît",-2
"6435","benoît",-2
"6436","sanctifier",2
"6437","sanction",2
"6438"," sainteté",2
"6439","sanctuaire",2
"6440","sanctuaire",2
"6441","sanguine",2
"6442","sane",2
"6443"," santé mentale",2
"6444"," santé mentale",2
"6445","sap",-2
"6446"," sarcasme",-2
"6447","sarcastique",-2
"6448","sarcastiquement",-2
"6449","sardonique",-2
"6450","sardonique",-2
"6451","sass",-2
"6452","sass",-2
"6453","satirique",-2
"6454"," satire",-2
"6455","satisfaction",2
"6456","satisfaction",2
"6457"," manière satisfaisante",2
"6458","satisfaisant",2
"6459","satisfaire",1
"6460","satisfaisant",1
"6461","savage",-2
"6462","savage",-2
"6463","savage",-2
"6464","vivement critiqué,",-2
"6465","sauvagement",-2
"6466"," sauvagerie",-2
"6467"," sauvages",-2
"6468","savourez",1
"6469","savvy",2
"6470","scandale",-1
"6471","scandale",-1
"6472","outragent",-2
"6473","scandalisé",-2
"6474","scandaleux",-2
"6475","scandaleusement",-2
"6476"," scandales",-2
"6477","peu",-1
"6478","bouc émissaire",-2
"6479","cicatrice",-2
"6480","cicatrice",-2
"6481","marqué",-2
"6482","rares",-1
"6483"," peine",-2
"6484"," rareté  ",-1
"6485","faire peur",-2
"6486","peur",-2
"6487"," plus effrayant",-2
"6488","plus effrayant",-2
"6489","effroyablement",-2
"6490"," cicatrices",-2
"6491"," cicatrices",-2
"6492","effrayant",-2
"6493","effrayant",-2
"6494","cinglant",-2
"6495"," termes cinglants",-2
"6496","scenic",1
"6497","scheme",-1
"6498","scheme",-1
"6499","intrigants",-2
"6500","savante",0
"6501"," moquer",-2
"6502","scoffingly",-2
"6503","gronder",-2
"6504","gronder",-2
"6505","scoldingly",-2
"6506","torride",-2
"6507","scorchingly",-2
"6508"," mépris",-2
"6509","méprisant",-2
"6510"," mépris",-2
"6511","coquin",-2
"6512","fléau",-2
"6513","grimace",-2
"6514","grimace",-2
"6515","scream",-2
"6516","crier",0
"6517","hurlement",0
"6518","screech",-2
"6519","screech",-2
"6520","vis",-1
"6521","scrupules",2
"6522","scrupulous",2
"6523","scrupuleusement",2
"6524","examiner",0
"6525","examen",0
"6526","examen",0
"6527","écume",-2
"6528","scummy",-2
"6529"," soudure",2
"6530","assaisonné",1
"6531"," deuxième classe",-2
"6532","deuxième niveau  ",-1
"6533","secret",-1
"6534","secret",-1
"6535","sécurisé",1
"6536"," toute sécurité",1
"6537","sécurité",1
"6538","sécurité",1
"6539","sédentaire",-1
"6540","séduisante",2
"6541","minable",-2
"6542","semblent",0
"6543","apparemment",0
"6544","faites bouillir",-2
"6545","bouillonnante",-2
"6546","sélective",1
"6547","auto-coup état",-2
"6548","auto-coup état",-2
"6549","auto-critique",-2
"6550","auto-critique",-2
"6551","auto-destructeur",-1
"6552","auto-destructrice",-2
"6553","auto-détermination",2
"6554","auto-détermination",2
"6555","auto-examen",0
"6556","auto-examen",0
"6557","auto-humiliation",-2
"6558","auto-humiliation",-2
"6559","auto-intérêt",-2
"6560","auto-intérêt",-2
"6561","intéressée",-2
"6562"," respect  ",2
"6563","auto-satisfaction",2
"6564","auto-satisfaction",2
"6565","self-service",-2
"6566","self-service",-2
"6567","auto-suffisance",1
"6568","auto-suffisance",1
"6569","auto-suffisante",1
"6570","selfinterested",-2
"6571","égoïste",-2
"6572","égoïstement",-2
"6573","égoïsme",-2
"6574","semblant",1
"6575","sénile",-2
"6576","sensation",2
"6577","sensation",2
"6578","sensationnel",2
"6579"," sensationnalisme",-2
"6580","sensationnel",2
"6581","sensations",2
"6582","sensations",2
"6583","sens",1
"6584","sens",1
"6585","sens",1
"6586","insensée",-2
"6587"," façon insensée",-2
"6588","sensible",2
"6589","judicieusement",2
"6590","sensible",1
"6591","sensible",1
"6592"," délicatesse",2
"6593","sensibilité",2
"6594","sensibilité",2
"6595","sentiment",2
"6596","sentiment",2
"6597"," sentimentalité",2
"6598","sentimentalement",2
"6599","sentiments",2
"6600","serein",2
"6601","sérénité",2
"6602","sérieux",-2
"6603","sérieusement",-2
"6604","sérieux",-2
"6605","sermonize",-2
"6606"," servitude",-2
"6607","régler",1
"6608","set-up",-2
"6609","set-up",-2
"6610","sever",-1
"6611","grave",-1
"6612","grave",-2
"6613","gravement",-2
"6614"," gravité",-2
"6615","sexy",2
"6616","minable",-2
"6617","ombre",-2
"6618"," ombre",-1
"6619","ombragée",-2
"6620","shake",-1
"6621","fragile",-1
"6622","peu profonde",-1
"6623","sham",-2
"6624"," désordre",-2
"6625"," honte",-2
"6626"," honte",-2
"6627","honteux",-2
"6628","honteux",-2
"6629","honteusement",-2
"6630","honteusement",-2
"6631","shamefulness",-2
"6632"," vergogne",-2
"6633"," vergogne",-2
"6634","impudeur",-2
"6635","requin",-2
"6636","sharp",-1
"6637","fortement",-1
"6638","eclat",-2
"6639","pure",-2
"6640","abri",1
"6641","abri",1
"6642","bouclier",1
"6643","shimmer",2
"6644","chatoyant",2
"6645","shimmeringly",2
"6646","briller",1
"6647","brillant",1
"6648","brillant",2
"6649","shirk",-2
"6650","shirker",-2
"6651","naufrage",-1
"6652","frisson",-2
"6653","choc",-2
"6654","choc",-2
"6655","choc",-2
"6656","choquant",-2
"6657","scandaleusement",-2
"6658"," pacotille",-2
"6659"," courte durée",-1
"6660","pénurie",-1
"6661","raccourcissez",-2
"6662","lacune",-2
"6663"," lacunes",-2
"6664","myope",-2
"6665","vision  court terme",-2
"6666","devrait",0
"6667","montrer",0
"6668","showdown",-1
"6669","showdown",-1
"6670","shred",-1
"6671","shred",-1
"6672","musaraigne",-2
"6673","astucieux",2
"6674","astucieusement",2
"6675"," sagacité",2
"6676","cri",-2
"6677","strident",-2
"6678","strident",-2
"6679","shrilly",-2
"6680"," ratatiner",-2
"6681","carénage",-2
"6682","enveloppé",-2
"6683","haussement épaules",-1
"6684","haussement épaules",-1
"6685","shun",-2
"6686","boudé",-2
"6687","timide",-2
"6688","timidement",-2
"6689"," timidité",-2
"6690","sick",-1
"6691","perles",-1
"6692","maladif",-2
"6693","écoeurant",-2
"6694","écoeurant",-2
"6695","écoeurante",-2
"6696"," maladie",-1
"6697","sidetrack",-2
"6698","dérouté",-2
"6699","victoires",-1
"6700"," signaux",0
"6701"," signaux",0
"6702","important",1
"6703","signification",1
"6704","signifier",1
"6705","sillily",-2
"6706","idiot",-2
"6707","laisser mijoter",-2
"6708","simple",1
"6709","simplicité",2
"6710","simplifié",1
"6711","simplifier",1
"6712","simpliste",-2
"6713","simpliste",-2
"6714"," manière simpliste",-2
"6715","tout simplement",0
"6716"," péché",-2
"6717"," péché",-2
"6718","pécheresse",-2
"6719","sinfully",-2
"6720","sincère",2
"6721","sincèrement",2
"6722"," sincérité",1
"6723"," sincérité",1
"6724","sinister",-2
"6725","sinisterly",-2
"6726","naufrage",-1
"6727","naufrage",-1
"6728"," squelettes",-2
"6729"," squelettes",-2
"6730","sceptique",-2
"6731","sceptique",-2
"6732","sceptique",-2
"6733"," scepticisme",-2
"6734"," scepticisme",-2
"6735","sommaire",-1
"6736","compétences",1
"6737","qualifiés",1
"6738","habile",2
"6739","habile",2
"6740","habilement",2
"6741","maigre",-1
"6742","capricieux",-2
"6743","capricieux",-2
"6744","skittishly",-2
"6745","skulk",-2
"6746"," flambée ",-1
"6747","mou",-1
"6748"," calomnie",-2
"6749"," calomnie",-2
"6750","slanderer",-2
"6751","diffamatoires",-2
"6752","calomnient ",-2
"6753","calomnies",-2
"6754","calomnies",-2
"6755","slap",-2
"6756"," taillade",-2
"6757"," taillade",-2
"6758","abattage",-1
"6759","abattage",-1
"6760","abattage",-1
"6761","abattus",-1
"6762","esclaves",-2
"6763","esclaves",-2
"6764","louche",-2
"6765","élégant",1
"6766","sleepy",0
"6767","slender",1
"6768","légère",-1
"6769","légère",-1
"6770","légère",-1
"6771","légèrement",-1
"6772","slim",1
"6773","slim",1
"6774","slime",-2
"6775","bâclée",-2
"6776"," soin",-2
"6777"," paresse",-2
"6778","paresseux",-2
"6779","lent",-1
"6780","lentement",-1
"6781","lent",-1
"6782","slug",-1
"6783","atonie  ",-1
"6784","marasme",-1
"6785","marasme",-1
"6786"," calomnie",-2
"6787","sly",-2
"6788","smack",-2
"6789","smack",-2
"6790","smart",2
"6791","smart",2
"6792","plus intelligent",2
"6793"," plus intelligent",2
"6794","intelligemment",2
"6795","smash",-1
"6796","smash",-1
"6797","frottis",-1
"6798","odeur",-1
"6799","sourire",2
"6800","sourire",2
"6801","souriant",2
"6802","souriant",2
"6803","frappé",2
"6804","écran  fumée",-2
"6805","écran  fumée",-2
"6806","couver",-2
"6807","couve",-2
"6808","lisse",1
"6809","étouffer",-2
"6810","couver",-2
"6811","couve",-2
"6812","béat",-2
"6813"," suffisance",-2
"6814","cuisinier",-2
"6815","smuttier",-2
"6816","smuttiest",-2
"6817","sale",-2
"6818","snare",-1
"6819","grognement",-1
"6820","grognement",-1
"6821","arracher",-1
"6822"," faufiler",-1
"6823"," faufiler",-1
"6824","sournoisement",-1
"6825","sournois",-1
"6826","ricanement",-2
"6827","ricanement",-2
"6828","ricanant",-2
"6829","sneeringly",-2
"6830","bouder",-2
"6831","donc",0
"6832","so-cal",-2
"6833","-disant",-2
"6834","sob",-2
"6835","sober",-2
"6836","sober",-1
"6837"," donne  réfléchir",-2
"6838","sociable",2
"6839","soft spoken",1
"6840","doux",2
"6841","doux",2
"6842","doux",2
"6843","solace",2
"6844","solennelle",-1
"6845","solennelle",-1
"6846","solicitous",2
"6847"," sollicitude",2
"6848","sollicitude",2
"6849","solide",1
"6850","solide",1
"6851"," solidarité",2
"6852"," solidarité",2
"6853","soliloquize",0
"6854","sombre",-2
"6855","apaiser",2
"6856","bienfaisante",2
"6857","sophistiqué",2
"6858"," maux ",-2
"6859"," maux ",-2
"6860","cruellement",-2
"6861"," douleur",-1
"6862"," tristesse",-2
"6863"," tristesse",-1
"6864","triste",-2
"6865","malheureusement",-2
"6866","désolé",-2
"6867","",1
"6868","sondage",-1
"6869"," solidité",1
"6870","sure",-1
"6871","sourly",-1
"6872"," souveraineté",0
"6873"," souveraineté",0
"6874","spacieux",1
"6875","spade",-2
"6876","spade",-2
"6877","donner  fessée",-2
"6878"," rechange",1
"6879","épargnant",1
"6880"," parcimonie",1
"6881","sparkle",2
"6882","mousseux",1
"6883","spécifique",0
"6884","plus précisément",0
"6885","spécial",1
"6886","spectaculaire",2
"6887","spectaculaire",2
"6888","spéculer",0
"6889"," spéculation",0
"6890"," spéculation",0
"6891","rapide",1
"6892","spellbind",2
"6893","envoûtant",2
"6894","spellbindingly",2
"6895","spellbound",2
"6896","renverser",-2
"6897","renverser",-2
"6898","célibataire",-1
"6899","esprit",1
"6900","esprit",1
"6901","fougueux",1
"6902"," entrain",-2
"6903","spirituelle",2
"6904","spirituelle",2
"6905","malgré",-2
"6906","rancunier",-2
"6907","méchamment",-2
"6908"," méchanceté",-2
"6909","évasée-doigt",0
"6910","évasée-doigt",0
"6911","splendide",2
"6912","magnifiquement",2
"6913","splendeur",2
"6914","split",-1
"6915","split",-1
"6916"," fractionnement",-1
"6917","gâcher",-2
"6918","épouvanteur",-2
"6919","spookier",-2
"6920"," plus effrayants",-2
"6921","spookily",-2
"6922","spooky",-2
"6923","spooky",-2
"6924","nourri   cuillère",-2
"6925","nourrir cuillère",-2
"6926","spoonfed",-2
"6927","sporadique",-1
"6928","spot",-1
"6929","impeccable",2
"6930","irrégularité  ",-1
"6931","vif",2
"6932","spur",2
"6933","fausse",-2
"6934","dédaigner",-2
"6935","pulvérisation",-2
"6936","prise  bec",-2
"6937"," querelles",-2
"6938","gaspiller",-2
"6939","carrément",2
"6940","squash",-2
"6941"," tortiller",-2
"6942","stab",-1
"6943"," stabilité",1
"6944"," stabilité",1
"6945","stabiliser",1
"6946","stable",1
"6947","stable",1
"6948","stagger",-1
"6949","stupéfiant",-2
"6950","incroyablement",-2
"6951"," stagnation",-1
"6952","stagner",-2
"6953"," stagnation",-2
"6954","guindé",-2
"6955","tache",-1
"6956","inoxydable",1
"6957","enjeu",-1
"6958","enjeu",-1
"6959","rassis",-2
"6960","impasse",-2
"6961","stammer",-2
"6962","stampede",-1
"6963","stampede",-1
"6964","position",0
"6965","position",0
"6966"," postures",0
"6967"," postures",0
"6968","stand",1
"6969","stands",0
"6970","stands",0
"6971","arrêt",-2
"6972","star",2
"6973","star",2
"6974","stark",-2
"6975","crûment",-2
"6976"," étoiles",2
"6977"," étoiles",2
"6978","sursaut",-2
"6979","surprenante",-2
"6980","étonnamment",-2
"6981"," famine",-1
"6982","mourir  faim",-1
"6983","majestueux",2
"6984","états",0
"6985","états",0
"6986","statique",-1
"6987","sculpturale",2
"6988","ardent",2
"6989","farouchement",2
"6990","indomptabilité",2
"6991","ferme",2
"6992","résolument",2
"6993","constance",2
"6994","constance",1
"6995","stable",1
"6996","voler",-1
"6997","voler",-1
"6998","raide",-1
"6999","fortement",-1
"7000","stellaire",2
"7001","stellarly",2
"7002","puanteur",-2
"7003","stéréotype",-2
"7004","stéréotypée",-2
"7005"," façon stéréotypée",-2
"7006","stern",-2
"7007","stern",-2
"7008","ragoût",-2
"7009","collant",-1
"7010","raide",-1
"7011","grasset",-2
"7012","étouffante",-2
"7013","stiflingly",-2
"7014"," stigmatisation",-2
"7015"," stigmatisation",-2
"7016","stigmatiser",-2
"7017","encore",0
"7018","stimuler",1
"7019","stimulant",2
"7020","stimulant",1
"7021","sting",-2
"7022","sting",-1
"7023","sting",-1
"7024"," picotements",-2
"7025","stingingly",-2
"7026"," puanteur",-2
"7027"," puanteur",-2
"7028","puant",-2
"7029","remuer",0
"7030","remuer",0
"7031","remuer",0
"7032"," remuant",2
"7033","troublantes",2
"7034","indigestes",-2
"7035","a volé",-1
"7036","volé",-1
"7037","volé",-1
"7038","debout",1
"7039","stooge",-2
"7040","stooges",-2
"7041","stooges",-2
"7042","tempête",-1
"7043","orageux",-1
"7044","restera  arrière",-1
"7045","  traine",-1
"7046","droite",1
"7047","simple",2
"7048"," souche",-1
"7049"," souche",-1
"7050","tendues",-1
"7051","étrange",-2
"7052","étrange",-2
"7053","étrangement",-2
"7054","étranger",-2
"7055"," plus étranges",-2
"7056","étrangler",-1
"7057","simplifié",1
"7058"," force",0
"7059"," force",0
"7060","intense",-1
"7061"," stress",-2
"7062"," stress",-2
"7063","stressant",-2
"7064","stressante",-2
"7065","frappé",-2
"7066","stricte",-2
"7067","strictement",-2
"7068","foulée",2
"7069","foulée",2
"7070","strident",-2
"7071","farouchement",-2
"7072","progrès",1
"7073","progrès",1
"7074","troubles",-2
"7075","grève",-1
"7076","frappant",2
"7077","étonnamment",2
"7078","rigoureux",-1
"7079","rigoureusement",-1
"7080"," efforçant",2
"7081"," efforçant",2
"7082","fort",1
"7083","plus forte  prévu",0
"7084","frappé",-1
"7085","lutte",-2
"7086","lutte",-2
"7087","jambe  suspension",-2
"7088","têtu",-2
"7089","obstinément",-2
"7090","entêtement",-2
"7091","studieuse",2
"7092","studieusement",2
"7093","peluche",0
"7094","bouché",-2
"7095","trébucher",-1
"7096","moignon",-1
"7097","stun",-1
"7098","stupéfait",2
"7099","superbe",2
"7100","incroyablement",2
"7101","stunt",-1
"7102","retard  croissance",-1
"7103","engourdir",0
"7104","splendide",2
"7105","stupendously",2
"7106","stupide",-2
"7107"," stupidité",-2
"7108","bêtement",-2
"7109","stupified",-2
"7110","stupify",-2
"7111","stupeur",-2
"7112","robuste",1
"7113","sty",-2
"7114","sty",-2
"7115","élégant",2
"7116","élégamment",2
"7117","suave",2
"7118","modérée",-1
"7119","soumis",-1
"7120"," soumission",-1
"7121","subjuguer",-2
"7122","subjuguer",-2
"7123","assujettissement",-2
"7124","sublime",2
"7125","soumis",-1
"7126"," actions subalternes ",-1
"7127"," actions subalternes ",-1
"7128","abonnez-",1
"7129","asservissement",-2
"7130","serviles",-2
"7131","disparaissent",-1
"7132"," qualité inférieure",-1
"7133","substantielle",1
"7134","sensiblement",1
"7135","fond",1
"7136","subtil",1
"7137","soustraire",-1
"7138","subversion",-1
"7139","subversif",-1
"7140","subversive visant  saper",-1
"7141","subvert",-1
"7142","réussir",1
"7143","succès",1
"7144","succès",1
"7145","succès",1
"7146"," succès",1
"7147","succomber",-2
"7148","",0
"7149","meunier",-2
"7150","souffrir",-1
"7151","victime",-2
"7152"," personnes souffrant",-2
"7153"," personnes souffrant",-2
"7154"," souffrance",-2
"7155"," souffrance",-2
"7156","suffit",1
"7157","sufficient",1
"7158","suffisamment",1
"7159","étouffer",-2
"7160","sucre-manteau",-2
"7161","enrobés  sucre",-2
"7162","  flatterie",-2
"7163","suggérer",1
"7164","suggestions",1
"7165","suggestions",1
"7166","suicidaire",-1
"7167"," suicide",-1
"7168","costume",1
"7169","adapté",1
"7170","bouder",-2
"7171","maussade",-2
"7172","sully",-2
"7173","somptueux",2
"7174","somptueusement",2
"7175","somptuosité",2
"7176","sunder",-2
"7177","sunny",1
"7178","super",2
"7179","superbe",2
"7180","superbement",2
"7181","surface",-2
"7182","surface",-2
"7183"," superficialité",-2
"7184","superficiellement",-2
"7185","superflu",-2
"7186","supérieure",1
"7187"," supériorité  ",-2
"7188"," supériorité  ",-2
"7189","superlatif",2
"7190"," superstition",-2
"7191","superstitieux",-2
"7192","soutien",2
"7193","soutien",2
"7194","soutien",1
"7195","partisan",2
"7196","partisan",2
"7197","soutien",2
"7198","soutien",2
"7199","supposons ",0
"7200","censé",-1
"7201"," supposant",0
"7202","supprimer",-1
"7203"," suppression",-1
"7204"," suppression",-1
"7205"," suprématie",-2
"7206"," suprématie",-2
"7207","suprême",2
"7208","suprêmement",2
"7209","supurb",2
"7210","supurbly",2
"7211","assurez-",2
"7212","sûrement",2
"7213","poussée",2
"7214"," flambée ",2
"7215","surmise",2
"7216","surmonter",2
"7217","dépasser",2
"7218","surprise",0
"7219","surprise",0
"7220","surprise",0
"7221","surprenant",0
"7222","étonnamment",0
"7223","remise",-1
"7224","remise",-1
"7225"," survie",1
"7226","survivre",1
"7227","survivant",1
"7228","sensibles",-1
"7229","suspect",-1
"7230","suspect",-1
"7231"," suspicion",-1
"7232"," suspicion",-1
"7233"," soupçons",-2
"7234"," soupçons",-2
"7235","suspect",-2
"7236","suspect",-2
"7237","suspect",-2
"7238","étrangement",-2
"7239"," durabilité",1
"7240"," durabilité",1
"7241","durable",1
"7242","durable",1
"7243","soutenue",1
"7244","swagger",-2
"7245","submergé",-2
"7246","jure",-2
"7247","balayage",2
"7248","doux",1
"7249","sucrer",1
"7250","chérie",1
"7251","doucement",1
"7252","douceur",1
"7253","swift",1
"7254","rapidité",1
"7255","escroquerie",-2
"7256","swing",0
"7257","swing",0
"7258","balayez",-2
"7259","balayez",-2
"7260","swoon",-1
"7261","jura",-2
"7262","juré",2
"7263","sympathique",-2
"7264","sympathique",-2
"7265","sympathiquement",-2
"7266","sincères condoléances",-2
"7267","sincères condoléances",-2
"7268","sympathiser",-2
"7269"," sympathie",-2
"7270"," sympathie",-2
"7271","symptôme",-1
"7272"," syndrome ",-1
"7273"," syndrome ",-1
"7274","systématique",0
"7275","tabou",-2
"7276","tabou",-2
"7277","tact",2
"7278","souillure",-2
"7279","teintées",-2
"7280","conte",0
"7281","conte",0
"7282","talent",2
"7283","talent",2
"7284","talentueux",2
"7285"," haut",0
"7286","sabotage",-1
"7287","tangled",-1
"7288","émoustiller",1
"7289","alléchant",2
"7290","terriblement",2
"7291","revient",0
"7292","accès  colère",-2
"7293","tardy",-1
"7294","ternir",-1
"7295","goût",1
"7296","goût",0
"7297"," lambeaux",-2
"7298","narguer",-2
"7299","narguer",-2
"7300","sarcasmes",-2
"7301","tauntingly",-2
"7302"," provocations",-2
"7303"," mauvais goût",-2
"7304","tease",-1
"7305","taquin",-2
"7306"," taxation",-1
"7307","fastidieux",-2
"7308","péniblement",-2
"7309","témérité",-2
"7310","humeur",-2
"7311","humeur",-1
"7312"," tempérance",1
"7313","tempérées",1
"7314"," tempête",-1
"7315","tenter",2
"7316","temptation",-2
"7317","tentant",2
"7318","tentante",2
"7319","tenace",2
"7320"," ténacité",2
"7321"," ténacité",2
"7322","tendance",0
"7323","tendance",0
"7324","tender",1
"7325","tendrement",1
"7326"," tendresse",1
"7327","tendue",-1
"7328"," tension",-1
"7329"," tension",-1
"7330","provisoire",-1
"7331","provisoirement",-1
"7332","fragile",-1
"7333"," clair",-1
"7334","tiède",-1
"7335","terrible",-2
"7336","terrible",-2
"7337","terribleness",-2
"7338","terriblement",-2
"7339","formidable",2
"7340","formidable",2
"7341","terriblement",2
"7342","terrifié",2
"7343","terrifier",2
"7344","terrifiant",2
"7345","terrifiant",2
"7346","terrifiante",2
"7347"," terreur",-2
"7348"," terreur-géniques",-2
"7349"," terreur-géniques",-2
"7350"," terrorisme",-1
"7351","terroriser",-2
"7352","merci",2
"7353","reconnaissant",2
"7354","heureusement",2
"7355","ingrat",-2
"7356","theoretize",0
"7357","donc",0
"7358","pense",0
"7359","pensable",2
"7360","pensable",2
"7361"," pensée",0
"7362"," pensée",0
"7363"," soif",-2
"7364"," soif",-2
"7365","épineux",-2
"7366","épineux",-2
"7367","approfondie",1
"7368","si",0
"7369"," pensée",0
"7370"," pensée",0
"7371","réfléchie",2
"7372"," façon réfléchie",2
"7373","attention",2
"7374","irréfléchi",-2
"7375"," légère",-2
"7376","insouciance",-2
"7377","thrash",-1
"7378","menace",-1
"7379","menace",-1
"7380","menacer",-1
"7381","menaçant",-1
"7382","menaçant",-1
"7383"," menaces",-1
"7384"," menaces",-1
"7385","épargne",1
"7386","thrifty",1
"7387","frisson",2
"7388","frisson",2
"7389","passionnant",2
"7390","palpitante",2
"7391","sensations fortes",2
"7392","prospérer",1
"7393","prospère",1
"7394","manette  gaz",-2
"7395","jeter",-1
"7396","pouce",-1
"7397"," pouces",-1
"7398"," pouces",-1
"7399","ainsi",0
"7400"," ainsi",0
"7401","contrecarrer",-2
"7402","chatouiller",1
"7403","bien rangé",2
"7404"," temps-honoré",2
"7405"," temps opportun",1
"7406","timide",-2
"7407"," timidité",-2
"7408","timidement",-2
"7409","timidness",-2
"7410","tingle",2
"7411","teinte",0
"7412","minuscule",-1
"7413","pneu",-1
"7414","fatigué",-2
"7415","lassant",-2
"7416","fatigant",-2
"7417","fatigant",-2
"7418","tiringly",-2
"7419","émoustiller",1
"7420","émoustillant",2
"7421","titillatingly",2
"7422","toast",2
"7423","unité",2
"7424","labeur",-2
"7425","tolérable",2
"7426","assez",2
"7427"," tolérance",2
"7428"," tolérance",2
"7429","tolérant",1
"7430","tolérante",2
"7431","tolérer",1
"7432"," tolérance",1
"7433"," frais",-1
"7434"," frais",-1
"7435","trop",-1
"7436","top",1
"7437","renverser",-1
"7438","tourment",-2
"7439","tourment",-2
"7440","tourmenté",-2
"7441","torrent",-2
"7442","torride",2
"7443","torridly",2
"7444"," torture",-1
"7445"," torture",-1
"7446","torturé",-1
"7447","tortueux",-2
"7448","tortueux",-2
"7449","torturously",-2
"7450","totalitaire",-1
"7451"," tradition",1
"7452","traditionnelle",1
"7453","touch",0
"7454","touches",0
"7455","touches",0
"7456","délicat",-2
"7457"," ténacité",-2
"7458"," ténacité",-2
"7459","toxiques",-1
"7460","reflètent",-2
"7461"," tragédie",-1
"7462"," tragédie",-1
"7463","tragique",-2
"7464","tragiquement",-2
"7465","traître",-2
